"","k","A","B","jmax","j","E","V","i"
"10608",5822,-0.967533861161358,-0.947898020031284,4,1,0,1,1
"10609",5822,-0.967533861161358,-0.947898020031284,4,2,0,0,1
"10610",5822,-0.967533861161358,-0.947898020031284,4,3,0,0,2
"10611",5822,-0.967533861161358,-0.947898020031284,4,4,1,0,2
"10612",5823,1.1589316106057,0.428939800165362,1,1,0,0,1
"10613",5824,-1.32993129431257,-0.957870009610135,2,1,1,0,2
"10614",5824,-1.32993129431257,-0.957870009610135,2,2,1,0,2
"10615",5825,-0.376288407051459,-0.938247480264063,2,1,0,0,0
"10616",5825,-0.376288407051459,-0.938247480264063,2,2,0,0,1
"10617",5826,-0.988643151827875,-0.155081346932965,2,1,0,0,0
"10618",5826,-0.988643151827875,-0.155081346932965,2,2,0,1,1
"10619",5827,0.400154271132952,-1.62552238625383,1,1,0,1,2
"10620",5828,-2.81810338035794,0.453968113188726,3,1,0,0,2
"10621",5828,-2.81810338035794,0.453968113188726,3,2,0,1,3
"10622",5828,-2.81810338035794,0.453968113188726,3,3,0,1,0
"10623",5829,-0.163814425959523,-0.667162316031052,2,1,0,0,1
"10624",5829,-0.163814425959523,-0.667162316031052,2,2,0,0,0
"10625",5830,-0.0358011176948175,1.62894280932571,1,1,0,0,3
"10626",5831,-0.0209088852872441,-0.271254456021038,1,1,0,0,0
"10627",5832,0.257603743036002,-1.14473257358312,1,1,1,0,1
"10628",5833,-0.175046882202015,0.365074344750847,2,1,1,1,4
"10629",5833,-0.175046882202015,0.365074344750847,2,2,0,1,0
"10630",5834,-0.902834791932667,-0.503552271573351,1,1,0,0,1
"10631",5835,-0.146430409129022,0.0249537458255932,1,1,0,0,2
"10632",5836,-0.203407315110564,-0.923138127745097,1,1,1,0,1
"10633",5837,0.967468685800566,0.0382400389893601,1,1,0,0,1
"10634",5838,-0.277311119892854,-0.251236055712001,1,1,0,1,1
"10635",5839,-1.55713334178919,-0.552353450124996,2,1,1,0,3
"10636",5839,-1.55713334178919,-0.552353450124996,2,2,0,1,1
"10637",5840,-0.963378326382232,1.35448671034342,1,1,0,1,1
"10638",5841,-0.00909457903375102,0.542981067436761,3,1,0,0,2
"10639",5841,-0.00909457903375102,0.542981067436761,3,2,0,1,1
"10640",5841,-0.00909457903375102,0.542981067436761,3,3,0,0,1
"10641",5842,-0.216263706851391,1.19169206948152,2,1,1,0,2
"10642",5842,-0.216263706851391,1.19169206948152,2,2,0,0,2
"10643",5843,0.157957267284279,-1.69797686665579,1,1,0,1,1
"10644",5844,-1.04505226300168,0.517668321076902,2,1,0,1,2
"10645",5844,-1.04505226300168,0.517668321076902,2,2,1,1,1
"10646",5845,0.282482275624523,-0.72487634777794,2,1,1,0,1
"10647",5845,0.282482275624523,-0.72487634777794,2,2,0,0,1
"10648",5846,1.09349530211612,-0.231902945192777,2,1,0,0,3
"10649",5846,1.09349530211612,-0.231902945192777,2,2,0,1,1
"10650",5847,-0.732289912958294,0.132466015023089,1,1,0,0,0
"10651",5848,-0.347558324117779,-0.890175390769888,1,1,0,0,0
"10652",5849,1.34020632232398,-0.860601737418345,1,1,0,0,1
"10653",5850,1.09600928653417,-1.03898440235047,2,1,1,1,2
"10654",5850,1.09600928653417,-1.03898440235047,2,2,0,0,2
"10655",5851,-1.64646564029851,-1.04143959181488,1,1,0,0,0
"10656",5852,-1.07535984557137,0.497425432040351,1,1,0,0,1
"10657",5853,1.15946509433332,1.06526408535433,3,1,0,1,1
"10658",5853,1.15946509433332,1.06526408535433,3,2,0,0,1
"10659",5853,1.15946509433332,1.06526408535433,3,3,0,0,1
"10660",5854,-0.954624187175564,0.494721199162133,4,1,0,0,1
"10661",5854,-0.954624187175564,0.494721199162133,4,2,0,0,0
"10662",5854,-0.954624187175564,0.494721199162133,4,3,0,1,0
"10663",5854,-0.954624187175564,0.494721199162133,4,4,0,1,1
"10664",5855,1.12346738372788,-0.471468712964617,2,1,0,0,1
"10665",5855,1.12346738372788,-0.471468712964617,2,2,0,1,1
"10666",5856,0.137797017177345,-1.20931633256594,1,1,0,1,0
"10667",5857,-0.851200212119546,1.26427840313718,2,1,0,0,2
"10668",5857,-0.851200212119546,1.26427840313718,2,2,0,0,1
"10669",5858,0.0664186495942009,0.696279282759865,1,1,1,0,0
"10670",5859,0.344665834607751,0.134383540261534,2,1,0,0,1
"10671",5859,0.344665834607751,0.134383540261534,2,2,0,0,1
"10672",5860,1.80769339755505,0.821249818184913,2,1,0,0,3
"10673",5860,1.80769339755505,0.821249818184913,2,2,0,0,2
"10674",5861,-0.11094138061956,0.236926845196125,1,1,0,1,0
"10675",5862,1.20366354291383,1.09265708796992,2,1,0,0,2
"10676",5862,1.20366354291383,1.09265708796992,2,2,0,1,0
"10677",5863,1.26863090797543,-1.98194993680794,1,1,0,1,1
"10678",5864,-1.13242024438766,1.73057516813609,4,1,1,1,2
"10679",5864,-1.13242024438766,1.73057516813609,4,2,0,0,1
"10680",5864,-1.13242024438766,1.73057516813609,4,3,0,1,0
"10681",5864,-1.13242024438766,1.73057516813609,4,4,0,0,0
"10682",5865,-0.0128710020437389,-0.29871846779573,1,1,0,1,1
"10683",5866,-0.282435677842571,0.464568373580711,3,1,0,1,0
"10684",5866,-0.282435677842571,0.464568373580711,3,2,0,0,1
"10685",5866,-0.282435677842571,0.464568373580711,3,3,0,1,1
"10686",5867,0.911628773421242,-1.49603296435197,4,1,0,0,1
"10687",5867,0.911628773421242,-1.49603296435197,4,2,1,1,3
"10688",5867,0.911628773421242,-1.49603296435197,4,3,1,0,1
"10689",5867,0.911628773421242,-1.49603296435197,4,4,1,0,1
"10690",5868,0.310765407954667,-0.792248377858665,2,1,0,0,0
"10691",5868,0.310765407954667,-0.792248377858665,2,2,0,1,0
"10692",5869,-0.271103908390097,0.842760907327792,1,1,0,0,1
"10693",5870,-0.407501084813736,0.315185168646815,5,1,0,0,1
"10694",5870,-0.407501084813736,0.315185168646815,5,2,1,1,3
"10695",5870,-0.407501084813736,0.315185168646815,5,3,0,1,0
"10696",5870,-0.407501084813736,0.315185168646815,5,4,0,0,0
"10697",5870,-0.407501084813736,0.315185168646815,5,5,0,0,1
"10698",5871,1.1155629799589,1.23650661998896,3,1,1,0,3
"10699",5871,1.1155629799589,1.23650661998896,3,2,0,0,1
"10700",5871,1.1155629799589,1.23650661998896,3,3,0,0,0
"10701",5872,-0.140937714805824,-0.459219293985729,1,1,0,1,0
"10702",5873,0.918846683781945,0.364237796534749,1,1,0,0,1
"10703",5874,0.503169469100334,-0.514301386140891,2,1,0,1,0
"10704",5874,0.503169469100334,-0.514301386140891,2,2,0,0,1
"10705",5875,-1.03167830729756,-0.192393987184822,1,1,0,1,3
"10706",5876,-1.33862079643649,-0.968128327361449,1,1,0,0,0
"10707",5877,1.47507258218987,1.3364250893508,2,1,0,0,0
"10708",5877,1.47507258218987,1.3364250893508,2,2,0,1,1
"10709",5878,-0.63640249868856,-0.127587874706161,3,1,1,1,1
"10710",5878,-0.63640249868856,-0.127587874706161,3,2,1,1,1
"10711",5878,-0.63640249868856,-0.127587874706161,3,3,0,0,1
"10712",5879,0.622707661394654,1.31236752348829,2,1,1,0,0
"10713",5879,0.622707661394654,1.31236752348829,2,2,0,0,2
"10714",5880,0.0857822388488346,-0.185122455024864,1,1,0,1,0
"10715",5881,0.822794240552495,0.495545621114263,2,1,0,1,2
"10716",5881,0.822794240552495,0.495545621114263,2,2,0,0,1
"10717",5882,0.719173028223918,1.12315386274671,2,1,0,1,1
"10718",5882,0.719173028223918,1.12315386274671,2,2,1,0,3
"10719",5883,-0.403964023410825,-0.0641840137998743,1,1,0,1,1
"10720",5884,1.26589960248607,0.661493694308236,2,1,0,1,1
"10721",5884,1.26589960248607,0.661493694308236,2,2,0,0,1
"10722",5885,0.767438601113073,-1.40010884952183,2,1,1,0,1
"10723",5885,0.767438601113073,-1.40010884952183,2,2,0,0,0
"10724",5886,0.551632705389689,-0.000152429636127157,3,1,0,0,2
"10725",5886,0.551632705389689,-0.000152429636127157,3,2,1,0,0
"10726",5886,0.551632705389689,-0.000152429636127157,3,3,0,0,3
"10727",5887,-0.244169438867882,-0.493592620593125,1,1,0,0,1
"10728",5888,-0.0886183900081251,-0.13231896801384,2,1,0,0,0
"10729",5888,-0.0886183900081251,-0.13231896801384,2,2,0,0,3
"10730",5889,-1.47248720864093,-0.257851519654773,1,1,0,0,0
"10731",5890,3.44983306591755,0.334870878599186,1,1,1,1,0
"10732",5891,-1.25515436178702,0.63168285536469,1,1,0,0,1
"10733",5892,-0.319221936067033,-1.7821561986901,2,1,0,0,1
"10734",5892,-0.319221936067033,-1.7821561986901,2,2,0,1,1
"10735",5893,0.975327881074775,-0.0672490307397185,1,1,1,1,1
"10736",5894,0.420245025069404,-0.882995038770191,2,1,0,0,1
"10737",5894,0.420245025069404,-0.882995038770191,2,2,0,0,0
"10738",5895,-1.18294751351219,0.921509966446767,2,1,0,1,1
"10739",5895,-1.18294751351219,0.921509966446767,2,2,0,0,3
"10740",5896,-0.501521885339277,0.23723652057239,2,1,0,0,0
"10741",5896,-0.501521885339277,0.23723652057239,2,2,0,1,3
"10742",5897,-0.751594786295375,-0.120888501923546,1,1,0,1,2
"10743",5898,0.0165919429660059,0.498041550755107,3,1,0,1,0
"10744",5898,0.0165919429660059,0.498041550755107,3,2,0,1,0
"10745",5898,0.0165919429660059,0.498041550755107,3,3,0,0,1
"10746",5899,-1.56081999616376,-0.0181448068602208,3,1,0,0,2
"10747",5899,-1.56081999616376,-0.0181448068602208,3,2,0,1,2
"10748",5899,-1.56081999616376,-0.0181448068602208,3,3,0,0,1
"10749",5900,-0.168724119269332,0.150223039210175,2,1,0,0,1
"10750",5900,-0.168724119269332,0.150223039210175,2,2,0,1,2
"10751",5901,0.341293897269508,0.60485095509798,2,1,0,0,1
"10752",5901,0.341293897269508,0.60485095509798,2,2,0,1,0
"10753",5902,-0.45078382343655,0.710390683508608,1,1,1,1,1
"10754",5903,-0.198386199003043,1.10284064601521,1,1,0,0,1
"10755",5904,-0.901710825554574,-1.06867723908286,1,1,0,0,1
"10756",5905,-1.30329735299199,-2.0822730917502,1,1,1,1,0
"10757",5906,-1.27677570778953,-0.672979914930529,1,1,0,0,0
"10758",5907,0.568077488540455,-0.958374626853136,1,1,0,0,2
"10759",5908,-0.698580910218939,0.560635626690121,1,1,0,0,0
"10760",5909,-0.987798111243515,-1.83375333284192,1,1,1,0,4
"10761",5910,-2.07040677960751,0.248889184164827,3,1,0,0,0
"10762",5910,-2.07040677960751,0.248889184164827,3,2,0,0,4
"10763",5910,-2.07040677960751,0.248889184164827,3,3,0,0,0
"10764",5911,-0.171744226013118,2.13402804715039,4,1,0,0,1
"10765",5911,-0.171744226013118,2.13402804715039,4,2,0,1,0
"10766",5911,-0.171744226013118,2.13402804715039,4,3,0,1,2
"10767",5911,-0.171744226013118,2.13402804715039,4,4,1,0,5
"10768",5912,-0.0068859143608086,-1.12914235553862,1,1,1,0,2
"10769",5913,-0.381318634918104,-0.669926633820658,1,1,0,0,1
"10770",5914,0.300968739830482,0.294126192783986,1,1,0,1,3
"10771",5915,-0.222084056068237,0.798308636376482,2,1,0,0,2
"10772",5915,-0.222084056068237,0.798308636376482,2,2,0,1,1
"10773",5916,-1.06821438583388,-1.11476977334187,1,1,0,0,0
"10774",5917,-0.705045340923276,-1.58208432364057,1,1,0,1,1
"10775",5918,1.45658094900299,0.772178258591836,3,1,0,0,0
"10776",5918,1.45658094900299,0.772178258591836,3,2,1,1,3
"10777",5918,1.45658094900299,0.772178258591836,3,3,0,0,1
"10778",5919,-1.58187025889117,-0.30358118566079,2,1,0,0,2
"10779",5919,-1.58187025889117,-0.30358118566079,2,2,0,0,2
"10780",5920,-0.0758246286405104,-0.630328069314442,1,1,0,1,1
"10781",5921,0.268728584249855,1.12952294347417,2,1,1,0,1
"10782",5921,0.268728584249855,1.12952294347417,2,2,0,0,3
"10783",5922,0.298504487459064,0.150672215331235,1,1,0,0,2
"10784",5923,-0.148614895856418,-0.434052218889369,1,1,0,0,1
"10785",5924,0.808951300147446,-0.608076295146021,1,1,0,1,0
"10786",5925,0.577472372406757,1.14496883191565,2,1,0,0,0
"10787",5925,0.577472372406757,1.14496883191565,2,2,0,0,0
"10788",5926,0.26694147576003,0.382306010470806,1,1,0,0,2
"10789",5927,-0.946387345736247,0.151668700412437,2,1,1,0,0
"10790",5927,-0.946387345736247,0.151668700412437,2,2,0,0,0
"10791",5928,0.392355561480728,0.767274770069831,1,1,1,1,0
"10792",5929,0.484219066334591,0.571262219247285,1,1,0,1,1
"10793",5930,-2.49570523811411,1.29291280189389,2,1,0,1,0
"10794",5930,-2.49570523811411,1.29291280189389,2,2,0,0,1
"10795",5931,1.25531430616901,-0.381503951186523,1,1,0,0,3
"10796",5932,0.31460682280464,-1.58060157486456,1,1,0,0,2
"10797",5933,-0.189042658278292,-1.28544324184423,1,1,0,0,0
"10798",5934,1.43121192812116,-0.747270891224496,2,1,0,0,0
"10799",5934,1.43121192812116,-0.747270891224496,2,2,1,0,1
"10800",5935,0.753549156685845,-0.0381185652391235,2,1,0,1,0
"10801",5935,0.753549156685845,-0.0381185652391235,2,2,1,0,2
"10802",5936,-0.411098224239551,0.680691936827513,3,1,0,0,2
"10803",5936,-0.411098224239551,0.680691936827513,3,2,0,0,2
"10804",5936,-0.411098224239551,0.680691936827513,3,3,1,0,1
"10805",5937,0.230495826178739,0.601343762262946,3,1,0,0,0
"10806",5937,0.230495826178739,0.601343762262946,3,2,1,1,1
"10807",5937,0.230495826178739,0.601343762262946,3,3,0,0,1
"10808",5938,0.0250349371107132,-0.282345117482154,1,1,0,0,0
"10809",5939,-0.137953963125378,0.866108013774078,4,1,0,1,3
"10810",5939,-0.137953963125378,0.866108013774078,4,2,0,1,1
"10811",5939,-0.137953963125378,0.866108013774078,4,3,0,0,0
"10812",5939,-0.137953963125378,0.866108013774078,4,4,1,0,2
"10813",5940,-0.5208730220014,0.670271425650819,1,1,0,0,2
"10814",5941,0.608961094141134,0.307470369142426,1,1,0,1,0
"10815",5942,0.303897275987895,-0.430171369242195,2,1,0,0,1
"10816",5942,0.303897275987895,-0.430171369242195,2,2,0,0,1
"10817",5943,-0.758325098320399,1.4956728189423,3,1,0,1,2
"10818",5943,-0.758325098320399,1.4956728189423,3,2,0,0,1
"10819",5943,-0.758325098320399,1.4956728189423,3,3,0,0,0
"10820",5944,0.819927537908847,-0.122498565791921,1,1,0,0,1
"10821",5945,-0.97546105659756,-1.41709466046579,1,1,0,0,0
"10822",5946,1.69154586252048,1.01735045313426,2,1,0,1,0
"10823",5946,1.69154586252048,1.01735045313426,2,2,0,0,0
"10824",5947,-0.185048443008147,1.14319254297286,2,1,0,1,0
"10825",5947,-0.185048443008147,1.14319254297286,2,2,0,0,0
"10826",5948,1.30030845997922,-0.306734575980669,2,1,0,1,0
"10827",5948,1.30030845997922,-0.306734575980669,2,2,0,0,4
"10828",5949,-0.857547987907617,-0.774827270316937,1,1,0,0,2
"10829",5950,-0.941816433181074,1.71027081805985,4,1,0,1,1
"10830",5950,-0.941816433181074,1.71027081805985,4,2,0,0,1
"10831",5950,-0.941816433181074,1.71027081805985,4,3,0,0,0
"10832",5950,-0.941816433181074,1.71027081805985,4,4,0,0,1
"10833",5951,-0.125780877860459,1.41044002608611,2,1,0,0,1
"10834",5951,-0.125780877860459,1.41044002608611,2,2,1,0,1
"10835",5952,1.62136393179994,1.36284606605755,3,1,1,0,1
"10836",5952,1.62136393179994,1.36284606605755,3,2,0,0,1
"10837",5952,1.62136393179994,1.36284606605755,3,3,0,0,0
"10838",5953,0.186212145162505,-0.0357541915636726,1,1,0,0,0
"10839",5954,-0.137081660666397,0.615540358803173,2,1,0,0,0
"10840",5954,-0.137081660666397,0.615540358803173,2,2,0,1,2
"10841",5955,-0.79202168450203,1.33175708282085,4,1,0,1,2
"10842",5955,-0.79202168450203,1.33175708282085,4,2,0,0,1
"10843",5955,-0.79202168450203,1.33175708282085,4,3,0,1,1
"10844",5955,-0.79202168450203,1.33175708282085,4,4,0,0,0
"10845",5956,-0.800141014415685,-0.266451127371096,1,1,0,0,1
"10846",5957,-0.516068539433701,-1.56959550112423,1,1,0,0,4
"10847",5958,-0.295485974721951,-0.854628462876258,1,1,1,1,1
"10848",5959,0.45455559459506,0.211277050372291,2,1,0,0,0
"10849",5959,0.45455559459506,0.211277050372291,2,2,0,0,0
"10850",5960,-0.980412481263218,-0.11402598338884,2,1,0,0,1
"10851",5960,-0.980412481263218,-0.11402598338884,2,2,1,0,0
"10852",5961,0.714540153449994,1.40867885656774,3,1,0,0,0
"10853",5961,0.714540153449994,1.40867885656774,3,2,1,0,2
"10854",5961,0.714540153449994,1.40867885656774,3,3,1,0,0
"10855",5962,0.453117099626532,-1.94405069662236,2,1,0,0,1
"10856",5962,0.453117099626532,-1.94405069662236,2,2,0,0,0
"10857",5963,2.46855637431455,0.223319616732436,2,1,0,0,2
"10858",5963,2.46855637431455,0.223319616732436,2,2,0,1,0
"10859",5964,0.668719832487151,1.63108621486004,1,1,1,0,1
"10860",5965,-0.34290609851674,0.972209115478778,4,1,0,0,1
"10861",5965,-0.34290609851674,0.972209115478778,4,2,0,0,0
"10862",5965,-0.34290609851674,0.972209115478778,4,3,1,0,2
"10863",5965,-0.34290609851674,0.972209115478778,4,4,0,1,1
"10864",5966,-0.208062723541756,-1.33563652749369,1,1,0,1,1
"10865",5967,0.721342663953575,-0.760907497948302,1,1,0,1,2
"10866",5968,-0.0104289709852871,0.500158680842312,6,1,0,0,1
"10867",5968,-0.0104289709852871,0.500158680842312,6,2,0,0,3
"10868",5968,-0.0104289709852871,0.500158680842312,6,3,0,0,2
"10869",5968,-0.0104289709852871,0.500158680842312,6,4,0,0,2
"10870",5968,-0.0104289709852871,0.500158680842312,6,5,0,0,3
"10871",5968,-0.0104289709852871,0.500158680842312,6,6,0,1,2
"10872",5969,-0.49653124626777,-0.652615777149852,1,1,1,0,2
"10873",5970,0.558304218772116,0.0160186655054326,4,1,1,1,0
"10874",5970,0.558304218772116,0.0160186655054326,4,2,0,1,3
"10875",5970,0.558304218772116,0.0160186655054326,4,3,0,0,2
"10876",5970,0.558304218772116,0.0160186655054326,4,4,0,0,2
"10877",5971,-0.0571172875004912,-1.24907960748103,1,1,1,0,3
"10878",5972,1.11930424841342,1.56915691502378,3,1,1,1,3
"10879",5972,1.11930424841342,1.56915691502378,3,2,0,0,0
"10880",5972,1.11930424841342,1.56915691502378,3,3,1,0,1
"10881",5973,-0.315402969367702,-1.3538623764414,2,1,0,0,1
"10882",5973,-0.315402969367702,-1.3538623764414,2,2,0,1,1
"10883",5974,-0.171938671800906,0.827183520903113,3,1,0,0,0
"10884",5974,-0.171938671800906,0.827183520903113,3,2,1,1,0
"10885",5974,-0.171938671800906,0.827183520903113,3,3,0,0,1
"10886",5975,1.01827931453234,-1.39305137556706,2,1,0,1,3
"10887",5975,1.01827931453234,-1.39305137556706,2,2,0,1,0
"10888",5976,0.332247892261133,2.42855620345158,2,1,0,1,1
"10889",5976,0.332247892261133,2.42855620345158,2,2,0,0,1
"10890",5977,-0.0209488460685979,1.28755074372359,1,1,1,0,1
"10891",5978,0.0184799925123411,-0.903619512501362,2,1,0,0,1
"10892",5978,0.0184799925123411,-0.903619512501362,2,2,0,0,0
"10893",5979,0.378798885885982,0.207122483647008,3,1,0,0,0
"10894",5979,0.378798885885982,0.207122483647008,3,2,1,0,1
"10895",5979,0.378798885885982,0.207122483647008,3,3,0,0,1
"10896",5980,0.0762038355742586,1.92325697382252,2,1,0,1,1
"10897",5980,0.0762038355742586,1.92325697382252,2,2,0,1,0
"10898",5981,-1.46806195239726,0.149232632989844,1,1,1,0,0
"10899",5982,-1.0871548161988,-2.31879990751142,1,1,1,0,3
"10900",5983,-1.29617644682868,-0.423410501876596,1,1,0,0,0
"10901",5984,-0.49426564958976,-1.31735886144951,3,1,0,0,1
"10902",5984,-0.49426564958976,-1.31735886144951,3,2,1,0,2
"10903",5984,-0.49426564958976,-1.31735886144951,3,3,0,0,0
"10904",5985,-0.691529823729138,2.14679160542903,4,1,0,0,2
"10905",5985,-0.691529823729138,2.14679160542903,4,2,0,1,1
"10906",5985,-0.691529823729138,2.14679160542903,4,3,1,0,1
"10907",5985,-0.691529823729138,2.14679160542903,4,4,0,1,0
"10908",5986,-1.69189227422709,-0.604900161963334,1,1,0,1,1
"10909",5987,1.06170310435853,0.547342043654407,1,1,1,0,2
"10910",5988,-1.23415829391101,-0.0364462233198135,1,1,0,0,0
"10911",5989,0.796079848996882,1.23441022698408,3,1,0,1,2
"10912",5989,0.796079848996882,1.23441022698408,3,2,0,1,0
"10913",5989,0.796079848996882,1.23441022698408,3,3,0,0,1
"10914",5990,-1.38112330450056,-0.549324768795759,1,1,0,1,0
"10915",5991,1.02680433883777,-1.82834232854565,2,1,0,1,0
"10916",5991,1.02680433883777,-1.82834232854565,2,2,0,1,0
"10917",5992,-0.388276143975072,0.24214148246996,3,1,0,0,1
"10918",5992,-0.388276143975072,0.24214148246996,3,2,1,0,0
"10919",5992,-0.388276143975072,0.24214148246996,3,3,0,0,1
"10920",5993,-1.15538459770308,0.378412140113769,4,1,0,1,0
"10921",5993,-1.15538459770308,0.378412140113769,4,2,0,1,1
"10922",5993,-1.15538459770308,0.378412140113769,4,3,0,0,4
"10923",5993,-1.15538459770308,0.378412140113769,4,4,0,1,1
"10924",5994,-1.64836219584027,0.99815719414034,2,1,0,0,1
"10925",5994,-1.64836219584027,0.99815719414034,2,2,0,0,1
"10926",5995,0.610431078866674,-1.14261769408815,2,1,1,1,3
"10927",5995,0.610431078866674,-1.14261769408815,2,2,0,0,1
"10928",5996,-0.700051396103046,1.74975775077962,6,1,0,0,0
"10929",5996,-0.700051396103046,1.74975775077962,6,2,1,0,0
"10930",5996,-0.700051396103046,1.74975775077962,6,3,1,0,1
"10931",5996,-0.700051396103046,1.74975775077962,6,4,0,0,1
"10932",5996,-0.700051396103046,1.74975775077962,6,5,0,0,1
"10933",5996,-0.700051396103046,1.74975775077962,6,6,0,0,0
"10934",5997,0.291661640416761,0.0373858377320363,1,1,0,0,0
"10935",5998,1.65654643593488,0.650520225209893,1,1,0,0,0
"10936",5999,1.93206417033795,-0.643133770372398,2,1,0,1,1
"10937",5999,1.93206417033795,-0.643133770372398,2,2,0,0,1
"10938",6000,1.32700429415366,0.411907793458819,1,1,0,0,2
"10939",6001,-0.86541022433588,1.98326563424248,1,1,0,1,2
"10940",6002,0.0545598185189207,0.448038806481601,2,1,0,0,0
"10941",6002,0.0545598185189207,0.448038806481601,2,2,0,0,0
"10942",6003,1.13881837395791,-0.215729299476887,1,1,1,0,1
"10943",6004,-1.51453221135124,0.432907458716813,4,1,1,0,2
"10944",6004,-1.51453221135124,0.432907458716813,4,2,0,1,2
"10945",6004,-1.51453221135124,0.432907458716813,4,3,0,0,0
"10946",6004,-1.51453221135124,0.432907458716813,4,4,0,0,0
"10947",6005,0.123139453752564,0.859387730587123,2,1,0,1,1
"10948",6005,0.123139453752564,0.859387730587123,2,2,0,1,2
"10949",6006,-0.38881683096202,-0.998555554094277,2,1,1,0,4
"10950",6006,-0.38881683096202,-0.998555554094277,2,2,0,0,2
"10951",6007,1.15257490884316,-0.528777140101226,2,1,0,0,1
"10952",6007,1.15257490884316,-0.528777140101226,2,2,0,0,0
"10953",6008,0.483356511000418,-0.617035374201,1,1,0,0,2
"10954",6009,-0.856902395731931,-0.443533087940501,1,1,0,0,1
"10955",6010,0.760353021172096,0.0349162085308043,3,1,0,1,1
"10956",6010,0.760353021172096,0.0349162085308043,3,2,0,0,1
"10957",6010,0.760353021172096,0.0349162085308043,3,3,0,1,0
